TransactionNo,Items,DateTime,Daypart,DayType
244,Hot chocolate,1/11/2016 15:33,Afternoon,Weekday
244,Cake,1/11/2016 15:33,Afternoon,Weekday
244,Coffee,1/11/2016 15:33,Afternoon,Weekday
245,Cake,1/11/2016 15:37,Afternoon,Weekday
245,Cookies,1/11/2016 15:37,Afternoon,Weekday
246,Tea,1/11/2016 15:48,Afternoon,Weekday
246,Bread,1/11/2016 15:48,Afternoon,Weekday
247,Alfajores,1/11/2016 16:07,Afternoon,Weekday
247,Coffee,1/11/2016 16:07,Afternoon,Weekday
247,Coffee,1/11/2016 16:07,Afternoon,Weekday
247,Coffee,1/11/2016 16:07,Afternoon,Weekday
247,Juice,1/11/2016 16:07,Afternoon,Weekday
248,Coffee,1/11/2016 16:08,Afternoon,Weekday
248,Tea,1/11/2016 16:08,Afternoon,Weekday
248,Soup,1/11/2016 16:08,Afternoon,Weekday
249,Hot chocolate,1/11/2016 16:10,Afternoon,Weekday
250,Cookies,1/11/2016 16:10,Afternoon,Weekday
251,Coffee,1/11/2016 16:26,Afternoon,Weekday
251,Medialuna,1/11/2016 16:26,Afternoon,Weekday
252,Bread,1/11/2016 16:28,Afternoon,Weekday
252,Eggs,1/11/2016 16:28,Afternoon,Weekday
253,Scandinavian,1/11/2016 17:46,Evening,Weekday
254,Medialuna,1/11/2016 18:43,Evening,Weekday
255,Coffee,2/11/2016 8:02,Morning,Weekday
255,Coffee,2/11/2016 8:02,Morning,Weekday
255,Pastry,2/11/2016 8:02,Morning,Weekday
256,Coffee,2/11/2016 8:05,Morning,Weekday
256,Bread,2/11/2016 8:05,Morning,Weekday
257,Bread,2/11/2016 8:07,Morning,Weekday
257,Coffee,2/11/2016 8:07,Morning,Weekday
257,Pastry,2/11/2016 8:07,Morning,Weekday
258,Coffee,2/11/2016 8:08,Morning,Weekday
258,Pastry,2/11/2016 8:08,Morning,Weekday
259,Pastry,2/11/2016 8:11,Morning,Weekday
260,Coffee,2/11/2016 8:12,Morning,Weekday
261,Coffee,2/11/2016 8:12,Morning,Weekday
262,Coffee,2/11/2016 8:29,Morning,Weekday
262,Hot chocolate,2/11/2016 8:29,Morning,Weekday
262,Pastry,2/11/2016 8:29,Morning,Weekday
263,Coke,2/11/2016 8:53,Morning,Weekday
264,Coffee,2/11/2016 9:02,Morning,Weekday
264,Jam,2/11/2016 9:02,Morning,Weekday
265,Tea,2/11/2016 9:03,Morning,Weekday
266,Bread,2/11/2016 9:05,Morning,Weekday
266,Pastry,2/11/2016 9:05,Morning,Weekday
267,Coffee,2/11/2016 9:18,Morning,Weekday
267,Alfajores,2/11/2016 9:18,Morning,Weekday
267,Farm House,2/11/2016 9:18,Morning,Weekday
268,Tea,2/11/2016 9:22,Morning,Weekday
268,Pastry,2/11/2016 9:22,Morning,Weekday
269,Bread,2/11/2016 9:25,Morning,Weekday
270,Coffee,2/11/2016 9:27,Morning,Weekday
270,Jam,2/11/2016 9:27,Morning,Weekday
271,Coffee,2/11/2016 9:33,Morning,Weekday
271,Tea,2/11/2016 9:33,Morning,Weekday
271,Coffee,2/11/2016 9:33,Morning,Weekday
271,Pastry,2/11/2016 9:33,Morning,Weekday
272,Farm House,2/11/2016 9:35,Morning,Weekday
274,Coffee,2/11/2016 9:52,Morning,Weekday
274,Bread,2/11/2016 9:52,Morning,Weekday
274,Pastry,2/11/2016 9:52,Morning,Weekday
275,Farm House,2/11/2016 9:53,Morning,Weekday
276,Coffee,2/11/2016 9:54,Morning,Weekday
276,Coffee,2/11/2016 9:54,Morning,Weekday
276,Pastry,2/11/2016 9:54,Morning,Weekday
277,Farm House,2/11/2016 10:12,Morning,Weekday
278,Coffee,2/11/2016 10:13,Morning,Weekday
278,Pastry,2/11/2016 10:13,Morning,Weekday
279,Coffee,2/11/2016 10:15,Morning,Weekday
280,Coffee,2/11/2016 10:17,Morning,Weekday
280,Pastry,2/11/2016 10:17,Morning,Weekday
281,Bread,2/11/2016 10:29,Morning,Weekday
281,Bread,2/11/2016 10:29,Morning,Weekday
282,Bread,2/11/2016 10:37,Morning,Weekday
282,Coffee,2/11/2016 10:37,Morning,Weekday
282,Pastry,2/11/2016 10:37,Morning,Weekday
283,Pastry,2/11/2016 10:44,Morning,Weekday
283,Coffee,2/11/2016 10:44,Morning,Weekday
284,Coffee,2/11/2016 10:48,Morning,Weekday
284,Farm House,2/11/2016 10:48,Morning,Weekday
285,Farm House,2/11/2016 10:52,Morning,Weekday
285,Farm House,2/11/2016 10:52,Morning,Weekday
285,Pastry,2/11/2016 10:52,Morning,Weekday
286,Bread,2/11/2016 10:53,Morning,Weekday
286,Juice,2/11/2016 10:53,Morning,Weekday
286,Alfajores,2/11/2016 10:53,Morning,Weekday
287,Coffee,2/11/2016 10:56,Morning,Weekday
287,Pastry,2/11/2016 10:56,Morning,Weekday
288,Bread,2/11/2016 10:59,Morning,Weekday
288,Alfajores,2/11/2016 10:59,Morning,Weekday
289,Bread,2/11/2016 11:00,Morning,Weekday
290,Coffee,2/11/2016 11:03,Morning,Weekday
290,Cookies,2/11/2016 11:03,Morning,Weekday
291,Coffee,2/11/2016 11:04,Morning,Weekday
292,Cookies,2/11/2016 11:15,Morning,Weekday
293,Hearty & Seasonal,2/11/2016 11:29,Morning,Weekday
294,Coffee,2/11/2016 11:35,Morning,Weekday
295,Jam,2/11/2016 11:39,Morning,Weekday
295,Tartine,2/11/2016 11:39,Morning,Weekday
295,Bread,2/11/2016 11:39,Morning,Weekday
296,Farm House,2/11/2016 11:58,Morning,Weekday
296,Scandinavian,2/11/2016 11:58,Morning,Weekday
297,Hearty & Seasonal,2/11/2016 12:06,Afternoon,Weekday
297,Coffee,2/11/2016 12:06,Afternoon,Weekday
297,Muffin,2/11/2016 12:06,Afternoon,Weekday
297,Scandinavian,2/11/2016 12:06,Afternoon,Weekday
298,Tartine,2/11/2016 12:11,Afternoon,Weekday
298,Pick and Mix Bowls,2/11/2016 12:11,Afternoon,Weekday
298,Coffee,2/11/2016 12:11,Afternoon,Weekday
298,Coke,2/11/2016 12:11,Afternoon,Weekday
299,Bread,2/11/2016 12:14,Afternoon,Weekday
300,Scandinavian,2/11/2016 12:18,Afternoon,Weekday
300,Farm House,2/11/2016 12:18,Afternoon,Weekday
300,Alfajores,2/11/2016 12:18,Afternoon,Weekday
300,Coffee,2/11/2016 12:18,Afternoon,Weekday
300,Coffee,2/11/2016 12:18,Afternoon,Weekday
301,Juice,2/11/2016 12:24,Afternoon,Weekday
301,Mineral water,2/11/2016 12:24,Afternoon,Weekday
301,Soup,2/11/2016 12:24,Afternoon,Weekday
302,Soup,2/11/2016 12:27,Afternoon,Weekday
302,Tea,2/11/2016 12:27,Afternoon,Weekday
303,Juice,2/11/2016 12:30,Afternoon,Weekday
303,Tea,2/11/2016 12:30,Afternoon,Weekday
303,Cookies,2/11/2016 12:30,Afternoon,Weekday
303,Soup,2/11/2016 12:30,Afternoon,Weekday
304,Hearty & Seasonal,2/11/2016 12:33,Afternoon,Weekday
304,Tea,2/11/2016 12:33,Afternoon,Weekday
305,Fudge,2/11/2016 12:35,Afternoon,Weekday
306,Coffee,2/11/2016 12:39,Afternoon,Weekday
306,Mineral water,2/11/2016 12:39,Afternoon,Weekday
306,Juice,2/11/2016 12:39,Afternoon,Weekday
306,Soup,2/11/2016 12:39,Afternoon,Weekday
307,Hearty & Seasonal,2/11/2016 12:52,Afternoon,Weekday
308,Hearty & Seasonal,2/11/2016 12:54,Afternoon,Weekday
308,Smoothies,2/11/2016 12:54,Afternoon,Weekday
309,Hearty & Seasonal,2/11/2016 12:56,Afternoon,Weekday
309,Tea,2/11/2016 12:56,Afternoon,Weekday
310,Coffee,2/11/2016 13:02,Afternoon,Weekday
310,Sandwich,2/11/2016 13:02,Afternoon,Weekday
310,Sandwich,2/11/2016 13:02,Afternoon,Weekday
311,Cookies,2/11/2016 13:09,Afternoon,Weekday
311,Farm House,2/11/2016 13:09,Afternoon,Weekday
312,Soup,2/11/2016 13:11,Afternoon,Weekday
312,Tea,2/11/2016 13:11,Afternoon,Weekday
312,Juice,2/11/2016 13:11,Afternoon,Weekday
313,Soup,2/11/2016 13:12,Afternoon,Weekday
314,Coffee,2/11/2016 13:16,Afternoon,Weekday
316,Bread,2/11/2016 13:23,Afternoon,Weekday
317,Cookies,2/11/2016 13:42,Afternoon,Weekday
317,Tea,2/11/2016 13:42,Afternoon,Weekday
318,Soup,2/11/2016 13:46,Afternoon,Weekday
318,Hearty & Seasonal,2/11/2016 13:46,Afternoon,Weekday
318,Bread,2/11/2016 13:46,Afternoon,Weekday
319,Coffee,2/11/2016 13:50,Afternoon,Weekday
320,Coffee,2/11/2016 13:58,Afternoon,Weekday
321,Coffee,2/11/2016 14:00,Afternoon,Weekday
321,Tea,2/11/2016 14:00,Afternoon,Weekday
322,Bread,2/11/2016 14:01,Afternoon,Weekday
323,Tea,2/11/2016 14:05,Afternoon,Weekday
324,Coffee,2/11/2016 14:11,Afternoon,Weekday
324,Tea,2/11/2016 14:11,Afternoon,Weekday
325,Coffee,2/11/2016 14:11,Afternoon,Weekday
326,Fudge,2/11/2016 14:34,Afternoon,Weekday
327,Tea,2/11/2016 15:03,Afternoon,Weekday
328,Soup,2/11/2016 15:25,Afternoon,Weekday
328,Tea,2/11/2016 15:25,Afternoon,Weekday
329,Juice,2/11/2016 15:33,Afternoon,Weekday
330,Alfajores,2/11/2016 15:46,Afternoon,Weekday
331,Bread,2/11/2016 15:57,Afternoon,Weekday
332,Coffee,2/11/2016 16:25,Afternoon,Weekday
332,Alfajores,2/11/2016 16:25,Afternoon,Weekday
333,Juice,2/11/2016 16:54,Afternoon,Weekday
333,Alfajores,2/11/2016 16:54,Afternoon,Weekday
333,Cookies,2/11/2016 16:54,Afternoon,Weekday
333,Pick and Mix Bowls,2/11/2016 16:54,Afternoon,Weekday
333,Mineral water,2/11/2016 16:54,Afternoon,Weekday
334,Coffee,2/11/2016 17:01,Evening,Weekday
334,Alfajores,2/11/2016 17:01,Evening,Weekday
335,Fudge,2/11/2016 17:41,Evening,Weekday
336,Mighty Protein,2/11/2016 18:08,Evening,Weekday
336,Juice,2/11/2016 18:08,Evening,Weekday
337,Coffee,2/11/2016 18:13,Evening,Weekday
337,Mineral water,2/11/2016 18:13,Evening,Weekday
337,Alfajores,2/11/2016 18:13,Evening,Weekday
338,Mighty Protein,2/11/2016 18:19,Evening,Weekday
338,Coffee,2/11/2016 18:19,Evening,Weekday
339,Alfajores,2/11/2016 18:40,Evening,Weekday
340,Coffee,3/11/2016 7:46,Morning,Weekday
340,Bread,3/11/2016 7:46,Morning,Weekday
341,Medialuna,3/11/2016 7:50,Morning,Weekday
341,Medialuna,3/11/2016 7:50,Morning,Weekday
342,Medialuna,3/11/2016 8:01,Morning,Weekday
342,Bread,3/11/2016 8:01,Morning,Weekday
343,Farm House,3/11/2016 8:07,Morning,Weekday
344,Coffee,3/11/2016 8:08,Morning,Weekday
344,Pastry,3/11/2016 8:08,Morning,Weekday
345,Farm House,3/11/2016 8:09,Morning,Weekday
346,Coffee,3/11/2016 8:15,Morning,Weekday
346,Coffee,3/11/2016 8:15,Morning,Weekday
346,Pastry,3/11/2016 8:15,Morning,Weekday
346,Pastry,3/11/2016 8:15,Morning,Weekday
346,Coffee,3/11/2016 8:15,Morning,Weekday
347,Medialuna,3/11/2016 8:40,Morning,Weekday
348,Bread,3/11/2016 8:49,Morning,Weekday
348,Tea,3/11/2016 8:49,Morning,Weekday
348,Sandwich,3/11/2016 8:49,Morning,Weekday
349,Bread,3/11/2016 8:54,Morning,Weekday
350,Jam,3/11/2016 9:00,Morning,Weekday
350,Coffee,3/11/2016 9:00,Morning,Weekday
350,Farm House,3/11/2016 9:00,Morning,Weekday
351,Focaccia,3/11/2016 9:02,Morning,Weekday
352,Bread,3/11/2016 9:06,Morning,Weekday
353,Tartine,3/11/2016 9:08,Morning,Weekday
353,Pastry,3/11/2016 9:08,Morning,Weekday
353,Bread,3/11/2016 9:08,Morning,Weekday
353,My-5 Fruit Shoot,3/11/2016 9:08,Morning,Weekday
354,Farm House,3/11/2016 9:13,Morning,Weekday
354,Pastry,3/11/2016 9:13,Morning,Weekday
355,Bread,3/11/2016 9:19,Morning,Weekday
355,Pastry,3/11/2016 9:19,Morning,Weekday
356,Pastry,3/11/2016 9:24,Morning,Weekday
356,Bread,3/11/2016 9:24,Morning,Weekday
357,Jam,3/11/2016 9:31,Morning,Weekday
357,Coffee,3/11/2016 9:31,Morning,Weekday
358,Farm House,3/11/2016 9:34,Morning,Weekday
359,Bread,3/11/2016 9:34,Morning,Weekday
359,Pastry,3/11/2016 9:34,Morning,Weekday
360,Coffee,3/11/2016 9:44,Morning,Weekday
360,Tea,3/11/2016 9:44,Morning,Weekday
360,Bread,3/11/2016 9:44,Morning,Weekday
361,Jam,3/11/2016 9:45,Morning,Weekday
363,Pastry,3/11/2016 9:57,Morning,Weekday
363,Medialuna,3/11/2016 9:57,Morning,Weekday
363,Medialuna,3/11/2016 9:57,Morning,Weekday
364,Coffee,3/11/2016 9:59,Morning,Weekday
365,Tea,3/11/2016 10:01,Morning,Weekday
366,Bread,3/11/2016 10:04,Morning,Weekday
367,Bread,3/11/2016 10:10,Morning,Weekday
367,Pastry,3/11/2016 10:10,Morning,Weekday
368,Pastry,3/11/2016 10:13,Morning,Weekday
369,Farm House,3/11/2016 10:26,Morning,Weekday
370,Tea,3/11/2016 10:27,Morning,Weekday
371,Coffee,3/11/2016 10:39,Morning,Weekday
371,Brownie,3/11/2016 10:39,Morning,Weekday
371,Alfajores,3/11/2016 10:39,Morning,Weekday
371,Fudge,3/11/2016 10:39,Morning,Weekday
372,Bread,3/11/2016 10:48,Morning,Weekday
372,Fudge,3/11/2016 10:48,Morning,Weekday
372,Cookies,3/11/2016 10:48,Morning,Weekday
373,Coffee,3/11/2016 11:03,Morning,Weekday
374,Bread,3/11/2016 11:05,Morning,Weekday
375,Coffee,3/11/2016 11:15,Morning,Weekday
375,Coffee,3/11/2016 11:15,Morning,Weekday
375,Jam,3/11/2016 11:15,Morning,Weekday
375,Pastry,3/11/2016 11:15,Morning,Weekday
376,Soup,3/11/2016 11:20,Morning,Weekday
376,Coffee,3/11/2016 11:20,Morning,Weekday
377,Smoothies,3/11/2016 11:23,Morning,Weekday
377,Soup,3/11/2016 11:23,Morning,Weekday
377,Hearty & Seasonal,3/11/2016 11:23,Morning,Weekday
377,Pastry,3/11/2016 11:23,Morning,Weekday
378,Pastry,3/11/2016 11:31,Morning,Weekday
378,Bread,3/11/2016 11:31,Morning,Weekday
379,Pastry,3/11/2016 11:47,Morning,Weekday
379,Medialuna,3/11/2016 11:47,Morning,Weekday
380,Tea,3/11/2016 11:51,Morning,Weekday
380,Coffee,3/11/2016 11:51,Morning,Weekday
381,Bread,3/11/2016 11:53,Morning,Weekday
381,Cookies,3/11/2016 11:53,Morning,Weekday
382,Coffee,3/11/2016 12:01,Afternoon,Weekday
382,Coffee,3/11/2016 12:01,Afternoon,Weekday
382,Bread,3/11/2016 12:01,Afternoon,Weekday
382,Hearty & Seasonal,3/11/2016 12:01,Afternoon,Weekday
382,Pick and Mix Bowls,3/11/2016 12:01,Afternoon,Weekday
382,Sandwich,3/11/2016 12:01,Afternoon,Weekday
382,Focaccia,3/11/2016 12:01,Afternoon,Weekday
383,Coffee,3/11/2016 12:02,Afternoon,Weekday
384,Coffee,3/11/2016 12:05,Afternoon,Weekday
384,Sandwich,3/11/2016 12:05,Afternoon,Weekday
384,Brownie,3/11/2016 12:05,Afternoon,Weekday
385,Brownie,3/11/2016 12:07,Afternoon,Weekday
385,Cookies,3/11/2016 12:07,Afternoon,Weekday
386,Coffee,3/11/2016 12:12,Afternoon,Weekday
387,Coffee,3/11/2016 12:16,Afternoon,Weekday
388,Sandwich,3/11/2016 12:23,Afternoon,Weekday
388,Bread,3/11/2016 12:23,Afternoon,Weekday
388,Coffee,3/11/2016 12:23,Afternoon,Weekday
389,Coffee,3/11/2016 12:37,Afternoon,Weekday
389,Hot chocolate,3/11/2016 12:37,Afternoon,Weekday
390,Tea,3/11/2016 12:47,Afternoon,Weekday
391,Sandwich,3/11/2016 13:02,Afternoon,Weekday
391,Coffee,3/11/2016 13:02,Afternoon,Weekday
391,Brownie,3/11/2016 13:02,Afternoon,Weekday
392,Brownie,3/11/2016 13:19,Afternoon,Weekday
392,Pastry,3/11/2016 13:19,Afternoon,Weekday
392,Focaccia,3/11/2016 13:19,Afternoon,Weekday
392,Farm House,3/11/2016 13:19,Afternoon,Weekday
393,Cake,3/11/2016 13:30,Afternoon,Weekday
393,Focaccia,3/11/2016 13:30,Afternoon,Weekday
394,Soup,3/11/2016 13:35,Afternoon,Weekday
394,Hearty & Seasonal,3/11/2016 13:35,Afternoon,Weekday
394,Mineral water,3/11/2016 13:35,Afternoon,Weekday
395,Hearty & Seasonal,3/11/2016 13:36,Afternoon,Weekday
396,Hearty & Seasonal,3/11/2016 13:37,Afternoon,Weekday
397,Coffee,3/11/2016 13:41,Afternoon,Weekday
397,Coffee,3/11/2016 13:41,Afternoon,Weekday
397,Pastry,3/11/2016 13:41,Afternoon,Weekday
398,Coffee,3/11/2016 14:00,Afternoon,Weekday
399,Tea,3/11/2016 14:03,Afternoon,Weekday
399,Cake,3/11/2016 14:03,Afternoon,Weekday
400,Coffee,3/11/2016 14:09,Afternoon,Weekday
400,Soup,3/11/2016 14:09,Afternoon,Weekday
401,Bread,3/11/2016 14:14,Afternoon,Weekday
401,Focaccia,3/11/2016 14:14,Afternoon,Weekday
401,Fudge,3/11/2016 14:14,Afternoon,Weekday
402,Hot chocolate,3/11/2016 14:16,Afternoon,Weekday
402,Coffee,3/11/2016 14:16,Afternoon,Weekday
402,Alfajores,3/11/2016 14:16,Afternoon,Weekday
403,Brownie,3/11/2016 14:26,Afternoon,Weekday
403,Pastry,3/11/2016 14:26,Afternoon,Weekday
403,Cake,3/11/2016 14:26,Afternoon,Weekday
404,Medialuna,3/11/2016 14:40,Afternoon,Weekday
404,Alfajores,3/11/2016 14:40,Afternoon,Weekday
404,Dulce de Leche,3/11/2016 14:40,Afternoon,Weekday
405,Dulce de Leche,3/11/2016 14:41,Afternoon,Weekday
405,Alfajores,3/11/2016 14:41,Afternoon,Weekday
406,Bread,3/11/2016 14:48,Afternoon,Weekday
406,Cake,3/11/2016 14:48,Afternoon,Weekday
407,Cake,3/11/2016 14:51,Afternoon,Weekday
407,Coffee,3/11/2016 14:51,Afternoon,Weekday
408,Bread,3/11/2016 15:00,Afternoon,Weekday
409,Sandwich,3/11/2016 15:01,Afternoon,Weekday
410,Bread,3/11/2016 15:06,Afternoon,Weekday
410,Coffee,3/11/2016 15:06,Afternoon,Weekday
410,Alfajores,3/11/2016 15:06,Afternoon,Weekday
410,Medialuna,3/11/2016 15:06,Afternoon,Weekday
411,Coffee,3/11/2016 15:19,Afternoon,Weekday
412,Bread,3/11/2016 15:23,Afternoon,Weekday
412,Alfajores,3/11/2016 15:23,Afternoon,Weekday
413,Tea,3/11/2016 15:27,Afternoon,Weekday
413,Coffee,3/11/2016 15:27,Afternoon,Weekday
414,Bread,3/11/2016 15:33,Afternoon,Weekday
415,Dulce de Leche,3/11/2016 15:33,Afternoon,Weekday
416,Farm House,3/11/2016 15:40,Afternoon,Weekday
417,Fudge,3/11/2016 15:41,Afternoon,Weekday
418,Coffee,3/11/2016 15:42,Afternoon,Weekday
419,Coffee,3/11/2016 15:55,Afternoon,Weekday
419,Alfajores,3/11/2016 15:55,Afternoon,Weekday
419,Juice,3/11/2016 15:55,Afternoon,Weekday
419,Ella's Kitchen Pouches,3/11/2016 15:55,Afternoon,Weekday
419,Brownie,3/11/2016 15:55,Afternoon,Weekday
420,Alfajores,3/11/2016 15:59,Afternoon,Weekday
421,Alfajores,3/11/2016 16:06,Afternoon,Weekday
421,Brownie,3/11/2016 16:06,Afternoon,Weekday
421,Cookies,3/11/2016 16:06,Afternoon,Weekday
421,Bread,3/11/2016 16:06,Afternoon,Weekday
421,Juice,3/11/2016 16:06,Afternoon,Weekday
422,Cake,3/11/2016 16:10,Afternoon,Weekday
422,Cookies,3/11/2016 16:10,Afternoon,Weekday
423,Pick and Mix Bowls,3/11/2016 16:17,Afternoon,Weekday
424,Coffee,3/11/2016 16:28,Afternoon,Weekday
425,Farm House,3/11/2016 16:42,Afternoon,Weekday
426,Tea,3/11/2016 17:15,Evening,Weekday
427,Coffee,3/11/2016 17:25,Evening,Weekday
428,Focaccia,3/11/2016 17:29,Evening,Weekday
428,Farm House,3/11/2016 17:29,Evening,Weekday
429,Dulce de Leche,3/11/2016 17:32,Evening,Weekday
430,Juice,3/11/2016 17:40,Evening,Weekday
430,My-5 Fruit Shoot,3/11/2016 17:40,Evening,Weekday
430,Ella's Kitchen Pouches,3/11/2016 17:40,Evening,Weekday
430,Cookies,3/11/2016 17:40,Evening,Weekday
431,Bread,3/11/2016 17:45,Evening,Weekday
432,Hot chocolate,3/11/2016 18:07,Evening,Weekday
433,Coffee,3/11/2016 18:08,Evening,Weekday
435,Coffee,3/11/2016 18:51,Evening,Weekday
436,Coffee,3/11/2016 19:00,Evening,Weekday
437,Medialuna,4/11/2016 7:32,Morning,Weekday
438,Bread,4/11/2016 8:34,Morning,Weekday
438,Tea,4/11/2016 8:34,Morning,Weekday
438,Jam,4/11/2016 8:34,Morning,Weekday
439,Farm House,4/11/2016 8:36,Morning,Weekday
440,Bread,4/11/2016 8:40,Morning,Weekday
441,Coffee,4/11/2016 8:45,Morning,Weekday
442,Medialuna,4/11/2016 8:53,Morning,Weekday
442,Coffee,4/11/2016 8:53,Morning,Weekday
443,Bread,4/11/2016 9:02,Morning,Weekday
444,Medialuna,4/11/2016 9:05,Morning,Weekday
444,Pastry,4/11/2016 9:05,Morning,Weekday
444,Medialuna,4/11/2016 9:05,Morning,Weekday
445,Coffee,4/11/2016 9:07,Morning,Weekday
445,Coffee,4/11/2016 9:07,Morning,Weekday
445,Jam,4/11/2016 9:07,Morning,Weekday
446,Bread,4/11/2016 9:08,Morning,Weekday
446,Coffee,4/11/2016 9:08,Morning,Weekday
447,Coffee,4/11/2016 9:09,Morning,Weekday
447,Coffee,4/11/2016 9:09,Morning,Weekday
448,Bread,4/11/2016 9:11,Morning,Weekday
449,Hot chocolate,4/11/2016 9:13,Morning,Weekday
450,Bread,4/11/2016 9:14,Morning,Weekday
450,Medialuna,4/11/2016 9:14,Morning,Weekday
451,Bread,4/11/2016 9:22,Morning,Weekday
451,Jam,4/11/2016 9:22,Morning,Weekday
452,Jam,4/11/2016 9:23,Morning,Weekday
452,Bread,4/11/2016 9:23,Morning,Weekday
453,Coffee,4/11/2016 9:24,Morning,Weekday
453,Bread,4/11/2016 9:24,Morning,Weekday
454,Bread,4/11/2016 9:29,Morning,Weekday
454,Farm House,4/11/2016 9:29,Morning,Weekday
455,Bread,4/11/2016 9:30,Morning,Weekday
455,Coffee,4/11/2016 9:30,Morning,Weekday
455,Coffee,4/11/2016 9:30,Morning,Weekday
456,Tea,4/11/2016 9:38,Morning,Weekday
456,Pastry,4/11/2016 9:38,Morning,Weekday
457,Coffee,4/11/2016 9:40,Morning,Weekday
457,Coffee,4/11/2016 9:40,Morning,Weekday
458,Bread,4/11/2016 9:52,Morning,Weekday
459,Pastry,4/11/2016 9:55,Morning,Weekday
459,Brownie,4/11/2016 9:55,Morning,Weekday
460,Farm House,4/11/2016 10:01,Morning,Weekday
461,Coffee,4/11/2016 10:01,Morning,Weekday
462,Tea,4/11/2016 10:10,Morning,Weekday
462,Coffee,4/11/2016 10:10,Morning,Weekday
462,Honey,4/11/2016 10:10,Morning,Weekday
462,Cookies,4/11/2016 10:10,Morning,Weekday
463,Tea,4/11/2016 10:14,Morning,Weekday
464,Bread,4/11/2016 10:24,Morning,Weekday
465,Brownie,4/11/2016 10:25,Morning,Weekday
466,Bread,4/11/2016 10:35,Morning,Weekday
466,Coffee,4/11/2016 10:35,Morning,Weekday
467,Bread,4/11/2016 10:36,Morning,Weekday
468,Coffee,4/11/2016 10:41,Morning,Weekday
469,Tea,4/11/2016 10:48,Morning,Weekday
469,Tea,4/11/2016 10:48,Morning,Weekday
470,Tea,4/11/2016 10:51,Morning,Weekday
471,Coffee,4/11/2016 10:54,Morning,Weekday
471,Coffee,4/11/2016 10:54,Morning,Weekday
473,Bread,4/11/2016 11:00,Morning,Weekday
473,Coffee,4/11/2016 11:00,Morning,Weekday
474,Bread,4/11/2016 11:06,Morning,Weekday
474,Bread,4/11/2016 11:06,Morning,Weekday
475,Bread,4/11/2016 11:10,Morning,Weekday
475,The BART,4/11/2016 11:10,Morning,Weekday
476,Coffee,4/11/2016 11:12,Morning,Weekday
476,Brownie,4/11/2016 11:12,Morning,Weekday
477,Coffee,4/11/2016 11:13,Morning,Weekday
478,Coffee,4/11/2016 11:17,Morning,Weekday
478,Brownie,4/11/2016 11:17,Morning,Weekday
479,Mineral water,4/11/2016 11:25,Morning,Weekday
479,Coffee,4/11/2016 11:25,Morning,Weekday
479,Coffee,4/11/2016 11:25,Morning,Weekday
479,Tartine,4/11/2016 11:25,Morning,Weekday
480,Brownie,4/11/2016 11:33,Morning,Weekday
480,Coffee,4/11/2016 11:33,Morning,Weekday
481,Brownie,4/11/2016 11:36,Morning,Weekday
481,Juice,4/11/2016 11:36,Morning,Weekday
482,Coffee,4/11/2016 11:42,Morning,Weekday
482,Coffee,4/11/2016 11:42,Morning,Weekday
482,Bread,4/11/2016 11:42,Morning,Weekday
482,Tea,4/11/2016 11:42,Morning,Weekday
482,Alfajores,4/11/2016 11:42,Morning,Weekday
482,Medialuna,4/11/2016 11:42,Morning,Weekday
482,Pastry,4/11/2016 11:42,Morning,Weekday
482,Jam,4/11/2016 11:42,Morning,Weekday
483,Bread,4/11/2016 12:09,Afternoon,Weekday
484,Fudge,4/11/2016 12:13,Afternoon,Weekday
484,Fudge,4/11/2016 12:13,Afternoon,Weekday
485,Coffee,4/11/2016 12:17,Afternoon,Weekday
485,Pick and Mix Bowls,4/11/2016 12:17,Afternoon,Weekday
486,Pastry,4/11/2016 12:34,Afternoon,Weekday
486,Bread,4/11/2016 12:34,Afternoon,Weekday
487,Soup,4/11/2016 12:45,Afternoon,Weekday
487,Scandinavian,4/11/2016 12:45,Afternoon,Weekday
487,Coffee,4/11/2016 12:45,Afternoon,Weekday
487,Mineral water,4/11/2016 12:45,Afternoon,Weekday
488,Juice,4/11/2016 12:51,Afternoon,Weekday
488,Mineral water,4/11/2016 12:51,Afternoon,Weekday
488,Sandwich,4/11/2016 12:51,Afternoon,Weekday
488,Pick and Mix Bowls,4/11/2016 12:51,Afternoon,Weekday
489,Bread,4/11/2016 12:54,Afternoon,Weekday
489,Pastry,4/11/2016 12:54,Afternoon,Weekday
489,Bread,4/11/2016 12:54,Afternoon,Weekday
490,Hearty & Seasonal,4/11/2016 12:56,Afternoon,Weekday
490,Hearty & Seasonal,4/11/2016 12:56,Afternoon,Weekday
490,Coffee,4/11/2016 12:56,Afternoon,Weekday
490,Coffee,4/11/2016 12:56,Afternoon,Weekday
491,Bread,4/11/2016 13:01,Afternoon,Weekday
491,Hearty & Seasonal,4/11/2016 13:01,Afternoon,Weekday
491,Coffee,4/11/2016 13:01,Afternoon,Weekday
491,Mineral water,4/11/2016 13:01,Afternoon,Weekday
492,Coffee,4/11/2016 13:04,Afternoon,Weekday
492,Tartine,4/11/2016 13:04,Afternoon,Weekday
492,Sandwich,4/11/2016 13:04,Afternoon,Weekday
492,Brownie,4/11/2016 13:04,Afternoon,Weekday
493,Coffee,4/11/2016 13:15,Afternoon,Weekday
493,Brownie,4/11/2016 13:15,Afternoon,Weekday
494,Alfajores,4/11/2016 13:39,Afternoon,Weekday
